0.861764729,0.366666675,0
0.861029446,0.356372565,0
0.860294104,0.346078426,0
0.859558821,0.335784316,0
0.858823538,0.325490206,0
0.858088255,0.315196067,0
0.857352972,0.304901958,0
0.85661763,0.294607848,0
0.855882347,0.284313738,0
0.855147064,0.274019599,0
0.854411781,0.263725489,0
0.853676498,0.25343138,0
0.852941155,0.243137255,0
0.852205873,0.232843146,0
0.85147059,0.222549021,0
0.850735307,0.212254912,0
0.850000024,0.201960787,0
0.849264741,0.191666678,0
0.848529398,0.181372553,0
0.847794116,0.171078444,0
0.847058833,0.160784319,0
0.820588231,0.155759811,0
0.79411763,0.150735304,0
0.767647088,0.145710796,0
0.741176486,0.140686274,0
0.714705884,0.135661766,0
0.688235283,0.130637258,0
0.661764741,0.125612751,0
0.635294139,0.120588243,0
0.608823538,0.115563728,0
0.582352936,0.11053922,0
0.555882335,0.105514713,0
0.529411793,0.100490198,0
0.502941191,0.09546569,0
0.47647059,0.090441182,0
0.450000018,0.085416667,0
0.423529416,0.08039216,0
0.397058815,0.075367652,0
0.370588243,0.070343137,0
0.344117641,0.065318629,0
0.31764707,0.060294122,0
0.291176468,0.05526961,0
0.264705896,0.050245099,0
0.238235295,0.045220591,0
0.211764708,0.04019608,0
0.185294122,0.035171568,0
0.158823535,0.030147061,0
0.132352948,0.025122549,0
0.105882354,0.02009804,0
0.079411767,0.01507353,0
0.052941177,0.01004902,0
0.026470589,0.00502451,0
0,0,0
